id,text,a0,a1,a2,a3
288,non voglio ricevere chiamate dopo le cinque di pomeriggio,,,,
289,zeige verkehr,,,,
290,siri procura bilhetes de comboio para aveiro,,,,
291,waktu jam,,,,
292,recuérdame una hora antes de mi próxima reunión de trabajo,,,,
293,manda email a figlia,,,,
294,für die nächsten drei tage eine erinnerung an eine besprechung im büro einrichten,,,,
295,tolong lebih kencang,,,,
296,verminder het geluid a. u. b,,,,
297,à quelle heure est mon rendez-vous chez le dentiste lundi,,,,
298,va a estar nublado en lugo durante el fin de semana,,,,
299,tror du att det kommer bli fint ute idag,,,,
300,what is the weather going to be like this week,,,,
301,sage mir wenn es neue nachrichten über donald trump gibt,,,,
302,ipakita ang trapiko,,,,
303,twitta ad apple che l'iphone non funziona,,,,
304,do you think today will be nice out,,,,
305,hur kommer vädret att vara den här veckan,,,,
306,invia un messaggio a mia suocera per dirle di effettuare le prenotazioni prima di venerdì altrimenti scadranno,,,,
307,can to please clear my calendar of all events,,,,
308,wann ist das nächste blues konzert in berlin,,,,
309,je veux dormir,,,,
310,quelle est ma liste,,,,
311,i don't want to take any more calls after five p. m.,,,,
312,reserva um táxi para mim esta noite,,,,
313,hervat asseblief die huidige lied van dozi,,,,
314,stell mir eine liste mit großartigen restaurants zur verfügung in einer,,,,
315,imposta fuso orario su g. m. t.,,,,
316,was ist das neueste an trumps reisesperre,,,,
317,jag vill lägga till min emejl,,,,
318,verwijder de vergadering op de vierentwintigste maart uit mijn agenda,,,,
319,jack'ten herhangi bir yeni posta,,,,
320,agendar reunião na terça-feira,,,,
321,stuur asseblief 'n tweet aan steers oor nie 'n skoon toilet nie,,,,
322,verhoog lig intensiteit,,,,
323,lo que vale un calone en comparación con un dólar estadounidense,,,,
324,sy klink soos lente,,,,
325,ik wil gaan slapen,,,,
326,kolla in min att göra lista,,,,
327,poner una alarma a las cinco de la mañana siete días a la semana,,,,
328,han nya pris,,,,
329,ipagpaliban ang hudyat ko ng labinlimang minuto,,,,
330,i emailed conrad a week ago please remind me what i wrote,,,,
331,stuur me een uur voor mijn volgende werkvergadering een herinnering,,,,
332,do i have any available time for a doctor's appointment on tuesday morning,,,,
333,cuándo es el próximo concierto de blues en liverpool,,,,
334,va a caer nieve el martes,,,,
335,zijn er winkelcentrums vlakbij,,,,
336,spela veronica maggio jag kommer,,,,
337,pensez-vous qu'il fera beau aujourd'hui,,,,
338,reenvía el contenido mostrado a blabla arroba bla punto com con un correo electrónico,,,,
339,bu kişiden e-posta aldım mı,,,,
340,bana burger kingden bir çiz burger sipariş et,,,,
341,speel spoegwolf lenie blou,,,,
342,maak een office meeting herinnering aan voor de komende drie dagen,,,,
343,hapus daftar orang mulai dari perantara surat di daftar kontak saya,,,,
344,was ist ein euro wert im vergleich zu einem u. s. dollar,,,,
345,bestell mir einen cheeseburger von tommy's burgers,,,,
346,magpadala ng email sa aking anak na babae,,,,
347,ora dell orologio,,,,
348,bagaimana cara memasak steak,,,,
349,erkan ile pazartesi sabah on da bir toplantı ayarlamam gerekiyor,,,,
350,your scenarios on your p. c. and transfer them back to the via the hot,,,,
351,podes falar um pouco mais calmo,,,,
352,drehe die beleuchtung im wohnzimmer runter,,,,
353,aumentar la intensidad de la luz,,,,
354,kyk na my te doen lys,,,,
355,maghanap ng hapunan kasama ang ina ko sa aking kalendaryo at tanggalin ito,,,,
356,voglio ascoltare la musica di un gruppo della mia playlist,,,,
357,alexa zet de lamp in de woonkamer uit,,,,
358,ano sa tingin mo ang itsura ko,,,,
359,was glaubst du wie ich aussehe,,,,
360,olly några nyheter om brad pitt,,,,
361,como va a estar el tiempo esta semana,,,,
362,aktienkurs von facebook,,,,
363,apa daftar saya,,,,
364,que veut dire plaisanterie,,,,
365,kızıma email gönder,,,,
366,riprendi la canzone di masti,,,,
367,welche liste habe ich,,,,
368,envoie un e-mail à sa fille,,,,
369,aumenta a intensidade da luz,,,,
370,watter kleur is 'n basketbal,,,,
371,ho inviato una email a carlo una settimana fa per favore ricordami cosa avevo scritto,,,,
372,enviar correo a la hija,,,,
373,luider alstublieft,,,,
374,stel een timer in op vijf uur in de ochtend zeven dagen per week,,,,
375,alarmımı on beş dakika ertele,,,,
376,tolong hapus alarm yang saya atur pagi hari ini,,,,
377,gioca un torneo a candy crush con me,,,,
378,watter gebeure is daar tussen twee vier n. m. vandag,,,,
379,ta bort tjugofjärde mars möte från schemat,,,,
380,beroende på vilken roll du satsar på så kommer det påverka ditt svar,,,,
381,hora do relógio,,,,
382,gee vir my 'n lys van goeie restaurante in 'n,,,,
383,magtakda ng paalala sa pagpupulong sa opisina para sa susunod na tatlong araw,,,,
384,hat mir die uni münchen geschrieben,,,,
385,şu an saat kaç,,,,
386,onthou my om sarah te ontmoet by die wimpy in malmesbury weskaap twaalfuur namiddag,,,,
387,quiero la dirección de mi correo electrónico,,,,
388,kan du rensa min kalender på alla händelser tack,,,,
389,please resume current song of masti,,,,
390,che eventi si tengono tra le quattordici e le sedici di oggi,,,,
391,daha yüksek sesle lütfen,,,,
392,augmenter l' intensité lumineuse,,,,
393,vad är min lista,,,,
394,welche listen habe ich,,,,
395,pourriez vous parler un peu plus doucement,,,,
396,penghargaan barunya,,,,
397,ano ang halaga ng stock ni i. b. m.,,,,
398,quiero escuchar música de una banda de mi lista de reproducción,,,,
399,kannst du etwas softe rreden,,,,
400,apaga las luces de la sala apaga,,,,
401,verhoog de licht intensiteit,,,,
402,mag-book ng taksi sa gabi para sa akin,,,,
403,trainingstag,,,,
404,ik e-mailde conrad een week terug herinner me er alsjeblieft aan wat ik schreef,,,,
405,vilka listor har jag,,,,
406,olly alguna noticia nueva sobre alejandro,,,,
407,nachricht an meine stiefmutter um die reservierungen vor freitag zu buchen sonst verfallen sie,,,,
408,effacer l'événement,,,,
409,nag email ako kay conrad isang linggo ang nakalipas ipaalala sa akin kung ano ang isinulat ko,,,,
410,ankaradaki yanlış rezervasyon ile ilgili herhangi bir email var mıydı,,,,
411,pensi che oggi sarà bello fuori,,,,
412,waneer is die volgende blues konsert in kaapstad,,,,
413,ändra dina färger till något annant,,,,
414,pwede mo bang ilagay sa susunod na palabas ng wish f. m.,,,,
415,halaga ng stock ng facebook,,,,
416,forward shown content to blahblah at blah dot com with email,,,,
417,mostrar tráfico,,,,
418,wie kalt wird es am dienstag sein,,,,
419,sonraki üç gün için ofiste toplantı anımsatıcısı kur,,,,
420,kosongkan jadwal saya untuk minggu depan,,,,
421,horlosie tyd,,,,
422,siri finde zug tickets nach brandenburg,,,,
423,voglio il mio indirizzo email,,,,
424,veuillez retirer l'alarme que j'ai réglée pour aujourd'hui matin,,,,
425,skjut upp mitt larm femton minuter,,,,
426,wat is karin se huis adres,,,,
427,il suo nuovo premio,,,,
428,gelecek hafta için programımı boşalt,,,,
429,ano ang halaga ng palitan ng u. s. d. sa p. h. p.,,,,
430,régler une minuterie à cinq heures du matin sept jours sur sept,,,,
431,buksan ang radyo sa siyamnapu't walo punto pito,,,,
432,abhängig von der rolle die du hast wird das deine antwort beeinflussen,,,,
433,sy nuwe toekenning,,,,
434,tell me when there is new news about donald trump,,,,
435,tergantung pada peran yang akan kamu mainkan ini akan memengaruhi jawabanmu,,,,
436,start the vacuum at nine am,,,,
437,idagdag sa aking mga groseri,,,,
438,qual è un bell'album rap uscito quest'anno,,,,
439,veuillez envoyer un tweet à food lion sur le fait de ne pas avoir de toilettes propres,,,,
440,wys verkeer,,,,
441,la fecha de hoy por favor,,,,
442,a seconda del ruolo che prendi la tua risposta cambierà,,,,
443,paano magluto ng adobo,,,,
444,zet de radio op acht en negentig punt zeven,,,,
445,kannst du mir sagen welche wecker ich gestellt habe,,,,
446,shazam afspeellijst is op spotify app,,,,
447,votos calorosos do manoel pelo novo emprego,,,,
448,welche ist johannes' wohn anschrift,,,,
449,hora del reloj,,,,
450,stel n kantoor vergadering herinnering vir die volgende drie dae,,,,
451,usa questa parola in una frase,,,,
452,what is a good rap album that came out this year,,,,
453,tanggalin ang ika dalawamput apat na pagpupulong ng marso sa iskedyul,,,,
454,son nouveau prix,,,,
455,lis le mail envoyé par ce contact,,,,
456,olly c'è qualche ultima notizia su brad pitt,,,,
457,por favor envía un tuit a goiko grill acerca de no disponer de un baño limpio,,,,
458,depending on the role you are going for this will affect your answer,,,,
459,encomenda um hambúrguer de queijo da hamburgueria d'avó ana,,,,
460,è troppo forte diminuisci il volume,,,,
461,upp,,,,
462,pakibawasan ang tunog,,,,
463,stekker aanzetten,,,,
464,toplantıyı salıya ayarla,,,,
465,maaari mo bang linawin ang aking kalendaryo para sa lahat ng mga kaganapan,,,,
466,welke lijst heb ik,,,,
467,çarşamba günü yağmurlu ve soğuk mu olacak,,,,
468,tweet apple dat die iphone nie werk nie,,,,
469,kan jy vir my sê watter wekkers ek gestel het,,,,
470,benim listem ne,,,,
471,gaat er dinsdag sneeuw vallen,,,,
472,vertel me wanneer er nieuw nieuws is over donald trump,,,,
473,ta bort listan av personer som börjar med m. i min kontaktlista,,,,
474,atur pengingat rapat kantor untuk tiga hari kedepan,,,,
475,alexa matikan lampu di ruang keluarga,,,,
476,postpone my alarm by fifteen minutes,,,,
477,pon melendi para mi,,,,
478,maaari mo bang sabihin sa akin kung anong mga alarm ang naitakda ko,,,,
479,wat is de wisselkoers van amerikaanse dollar naar canadese dollar,,,,
480,va a estar lluvioso o hará frío el miércoles,,,,
481,que eventos irão acontecer hoje entre as duas e as quatro da tarde,,,,
482,enige nuwe e-pos vanaf jack,,,,
483,libera la mia agenda per la prossima settimana,,,,
484,está muito alto baixa o volume por favor,,,,
485,stuur e-mail naar dochter,,,,
486,ang kanyang bagong parangal,,,,
487,qual è l' indirizzo di casa di giovanni,,,,
488,aoakah akan hujan dan dingin di hari rabu,,,,
489,trafiği göster,,,,
490,affiche le trafic,,,,
491,como achas que é o meu aspeto,,,,
492,pouvez-vous convertir mon cet argent en,,,,
493,baisse les lumières dans le salon,,,,
494,het ek e-posse ontvang van hierdie persoon af,,,,
495,bespreek ŉ taxi in die vanaand vir my,,,,
496,kan du säga mig vilka alarm jag har satt,,,,
497,tampilkan lalu lintas,,,,
498,wat beteken grap,,,,
499,jag behöver boka ett möte med anna på måndag vid tio på förmiddagen,,,,
500,por favor baja el sonido,,,,
501,allumer la prise,,,,
502,vad är ett bra rap album som kom ut det här året,,,,
503,erhöhe die licht intensität,,,,
504,posponi la mia sveglia di quindici minuti,,,,
505,wird es irgendwelchen schnee am dienstag geben,,,,
506,data de hoje por favor,,,,
507,e-posta adresimi eklemek istiyorum,,,,
508,kirim pesan ibu tiri saya untuk memesan reservasi sebelum hari jumat atau tidak akan berlaku lagi,,,,
509,harder asseblief,,,,
510,hitta middag med mamma i min kalender och radera den,,,,
511,a que horas es mi cita con el dentista el lunes,,,,
512,tweet apple que l'iphone ne fonctionne pas,,,,
513,peux-tu mettre sur la prochaine émission de radio i heart music,,,,
514,apakah saya ada waktu luang untuk janji dengan dokter di hari selasa pagi,,,,
515,leite diesen inhalt an mustermail at gmail dot com weiter,,,,
516,combien de froid fera-t-il mardi prochain,,,,
517,set an office meeting reminder for the next three days,,,,
518,find dinner with mom on my calendar and delete it,,,,
519,candy crush'ta benimle bir turnuva yap,,,,
520,siri hitta en tåg biljett till vänersborg,,,,
521,laute bitte,,,,
522,tell me a random trivia,,,,
523,what do you think i look like,,,,
524,beritahu saya artis dari lagu ini,,,,
525,benim yapılacaklar listemi kontrol et,,,,
526,sta piovendo adesso,,,,
527,marcar uma reunião de escritório para os próximos três dias,,,,
528,quando è il prossimo concerto di blues a bologna,,,,
529,prizi aç,,,,
530,stel die tydsone na g. m. t.,,,,
531,wanner is het volgende blues concert in utrecht,,,,
532,salam hangat pada mac untuk pekerjaan baru,,,,
533,ci sarà neve martedì,,,,
534,wat is 'n goeie amapiano album in hierdie jaar,,,,
535,glaubst du es wird heute schön draußen,,,,
536,rimuovi la riunione del ventiquattro marzo dall'agenda,,,,
537,alexa oturma odasındaki lambayı kapat,,,,
538,umuulan ba ngayon,,,,
539,olly alguma notícia nova sobre a cristina ferreira,,,,
540,jag vill inte ta fler samtal efter klockan fem,,,,
541,adia o meu alarme por quinze minutos,,,,
542,the date today please,,,,
543,réglez le fuseau horaire sur t.m.g,,,,
544,será bom comprar hoje acções da nike,,,,
545,are there any shopping centers nearby,,,,
546,start de stofzuiger om negen uur in de ochtend,,,,
547,säg en slumpmässig trivia,,,,
548,subir,,,,
549,a universidade de lisboa enviou-me um email,,,,
550,stuur aan gewysde inhoud na blahblah at blah dot com,,,,
551,rappelez-moi de rencontrer sarah à safeway à mckinleyville en californie à midi,,,,
552,what time is my dentist appointment on monday,,,,
553,apa warna bola basket,,,,
554,was ist i. b. m.'s aktie wert,,,,
555,leggi l' email inviata da questo contatto,,,,
556,ik wil mijn email adres toevoegen,,,,
557,quão frio vai estar na terça-feira,,,,
558,fammi vedere il traffico,,,,
559,hoe koud wordt het komende dinsdag,,,,
560,ingatkan saya untuk bertemu sarah di jamtos pada tengah hari,,,,
561,tunda alarm saya selama lima belas menit,,,,
562,stuur my skoonma 'n boodskap om die besprekings te bevestig voor vrydag anders gaan dit verval,,,,
563,verander jou kleure na iets verskillend,,,,
564,skicka en tweet till phil's burger om att inte ha en ren toalett,,,,
565,apa artinya lelucon,,,,
566,dis te hard draai die volume sagter,,,,
567,what is population per mile in asia,,,,
568,die scenario's op jou p. c. en dra hulle oor na die geheue stokkie,,,,
569,vilka listor har jag,,,,
570,cosa c'è nella mia lista,,,,
571,training day,,,,
572,mostrar transito,,,,
573,por favor enviar tweet para pingo doce sobre não ter uma casa de banho limpa,,,,
574,putar podcast tentang video yoga terbaru,,,,
